id,text,normalized_text,orig_label,label,label_id
uit_000494,xem xong tôi cảm thấy còn u ám hơn :)),xem xong tôi cảm thấy còn u ám hơn :)),sadness,sadness,3
uit_003832,"anh giờ thích ai rồi , không còn giữ câu nói trước kia nữa đâu nhỉ . ừ gần 1 năm rồi cơ mà :((","anh giờ thích ai rồi , không còn giữ câu nói trước kia nữa đâu nhỉ . ừ gần 1 năm rồi cơ mà :((",sadness,sadness,3
uit_004276,ba mẹ tao chửi tao tao chỉ biết câm họng và bưng tô cơm ra chỗ khác vừa ngồi ăn vừa khóc một mình cho dù biết răng mình k có lỗi 😭😭 !?,ba mẹ tao chửi tao tao chỉ biết câm họng và bưng tô cơm ra chỗ khác vừa ngồi ăn vừa khóc một mình cho dù biết răng mình k có lỗi 😭😭 !?,sadness,sadness,3
uit_004440,chạy xe hơn 40 ' chỉ để chạy ngang chỗ crush làm nhìn 1 cái rồi về :) đến giờ vẫn vậy cứ rảnh là chạy vô nhìn cái rồi về :),chạy xe hơn 40 ' chỉ để chạy ngang chỗ crush làm nhìn 1 cái rồi về :) đến giờ vẫn vậy cứ rảnh là chạy vô nhìn cái rồi về :),enjoyment,happiness,2
uit_002196,nhìn lũ trẻ yêu nhau mà lòng già xao xuyến,nhìn lũ trẻ yêu nhau mà lòng già xao xuyến,sadness,sadness,3
uit_001176,bé tí mà đã có múi rồi :))),bé tí mà đã có múi rồi :))),enjoyment,happiness,2
uit_002524,trời ơi . dễ thương quá luôn ❤️❤️,trời ơi . dễ thương quá luôn ❤️❤️,enjoyment,happiness,2
uit_002180,có lẽ vì vậy nên moi thứ trở nên thật khó khăn lúc này :(((,có lẽ vì vậy nên moi thứ trở nên thật khó khăn lúc này :(((,sadness,sadness,3
uit_004157,dm đạp xe đã mệt lòi cứt ra xong còn hỏi hỏi cái beep,dm đạp xe đã mệt lòi cứt ra xong còn hỏi hỏi cái beep,anger,anger,0
uit_002223,bác này nói hay,bác này nói hay,enjoyment,happiness,2
uit_004351,"kinh hồn , sao chủ nó có thể để nó như v được nhỉ","kinh hồn , sao chủ nó có thể để nó như v được nhỉ",other,neutral,4
uit_004389,đây là bếp cồn có từ trước khi giải phóng nha mấy chế,đây là bếp cồn có từ trước khi giải phóng nha mấy chế,other,neutral,4
uit_001426,ám ảnh đến bây giờ 24 tuổi vẫn sợ ngỗng :))),ám ảnh đến bây giờ 24 tuổi vẫn sợ ngỗng :))),fear,fear,1
uit_000786,hình như cũng mới có vụ bể bình dâu tằm,hình như cũng mới có vụ bể bình dâu tằm,other,neutral,4
uit_002900,per ơi nhột nhẹ kkkkk,per ơi nhột nhẹ kkkkk,enjoyment,happiness,2
uit_001208,"ngồi chờ một người đi qua 1 và coi đó như 1 sự tình cờ 😂😂😂 tao đã từng , nhưng đó là tao của ngày xưa . buồn cười thật 😁","ngồi chờ một người đi qua 1 và coi đó như 1 sự tình cờ 😂😂😂 tao đã từng , nhưng đó là tao của ngày xưa . buồn cười thật 😁",enjoyment,happiness,2
uit_002343,cả tết được có 400k :(,cả tết được có 400k :(,sadness,sadness,3
uit_004402,per còn nhớ cây nay không,per còn nhớ cây nay không,other,neutral,4
uit_003360,làm sao bằng chạy xe ôm với bán chổi được ..... nên đừng nói chuyện đến lương .,làm sao bằng chạy xe ôm với bán chổi được ..... nên đừng nói chuyện đến lương .,other,neutral,4
uit_001703,quá nguy hiểm . chúng nó có thể đang đùa cợt với mày đấy,quá nguy hiểm . chúng nó có thể đang đùa cợt với mày đấy,other,neutral,4
uit_004156,"hôm trước tao đi chơi về đường vắng nên chạy nhanh , vừa qua cua anh cảnh sát chạy ra chặn làm tao sợ chetme vì giấy tờ không có bằng lái thì chưa thi lại còn thiếu abcxyz","hôm trước tao đi chơi về đường vắng nên chạy nhanh , vừa qua cua anh cảnh sát chạy ra chặn làm tao sợ chetme vì giấy tờ không có bằng lái thì chưa thi lại còn thiếu abcxyz",fear,fear,1
uit_002396,"m ngon m giết tao luôn đi , má mày","m ngon m giết tao luôn đi , má mày",anger,anger,0
uit_002065,"bên đó cậu sao rồi , có hay cười nữa không ?","bên đó cậu sao rồi , có hay cười nữa không ?",other,neutral,4
uit_000627,nó chỉ muốn chén mày thôi . thật đấy,nó chỉ muốn chén mày thôi . thật đấy,other,neutral,4
uit_000737,đáng iêu vãi =]],đáng iêu vãi =]],enjoyment,happiness,2
uit_003019,"ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5cm là chuyện bthg 😂","ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5cm là chuyện bthg 😂",enjoyment,happiness,2
uit_002301,giòi béo lắm :)),giòi béo lắm :)),enjoyment,happiness,2
uit_004899,không gì hơn ngoài tình thân,không gì hơn ngoài tình thân,other,neutral,4
uit_002171,nếu chịu khó đặt vào hoàn cảnh của nhau mà sống thì mọi chuyện đã đơn giản hơn rồi .,nếu chịu khó đặt vào hoàn cảnh của nhau mà sống thì mọi chuyện đã đơn giản hơn rồi .,sadness,sadness,3
uit_003394,per hãy cứ vững tâm tập điều độ rồi sẽ có thôi,per hãy cứ vững tâm tập điều độ rồi sẽ có thôi,enjoyment,happiness,2
uit_005126,"vị nước mắt , dù cảm xúc như nào thì khi có nó cũng thật đáng nhớ !","vị nước mắt , dù cảm xúc như nào thì khi có nó cũng thật đáng nhớ !",sadness,sadness,3
uit_003356,các anh chị hãy nói với em đó chỉ là diễn xuất mà thôi . và tình yêu như vậy chỉ có trong tiểu thuyết mà thôi .,các anh chị hãy nói với em đó chỉ là diễn xuất mà thôi . và tình yêu như vậy chỉ có trong tiểu thuyết mà thôi .,enjoyment,happiness,2
uit_003469,tao nhớ không nhầm hôm nay nó đến tháng vậy là sẽ không bị đâu nhỉ,tao nhớ không nhầm hôm nay nó đến tháng vậy là sẽ không bị đâu nhỉ,enjoyment,happiness,2
uit_001923,cảm ơn bạn vì đã chia sẻ cũng như đã luôn sáng suốt để không làm gì sai,cảm ơn bạn vì đã chia sẻ cũng như đã luôn sáng suốt để không làm gì sai,enjoyment,happiness,2
uit_000052,ad cho hỏi nghệ an lúc nào mưa vậy ah 🌧🌧.. ốm cũng cam lòng chứ vã lắm rồi 🥵🥵,ad cho hỏi nghệ an lúc nào mưa vậy ah 🌧🌧.. ốm cũng cam lòng chứ vã lắm rồi 🥵🥵,sadness,sadness,3
uit_002645,rất nguy hiểm,rất nguy hiểm,fear,fear,1
uit_003484,đang chán đời cắt tóc xong là chán cái mặt hơn chán đời luôn :((,đang chán đời cắt tóc xong là chán cái mặt hơn chán đời luôn :((,sadness,sadness,3
uit_003718,đã sợ nhện rồi mà gặp thằng admin chơi trò mất nết :((,đã sợ nhện rồi mà gặp thằng admin chơi trò mất nết :((,anger,anger,0
uit_001181,cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,other,neutral,4
uit_002201,"hàng loạt các sai phạm , vi phạm diễn ra nhưng bộ giáo dục chưa đưa ra được biện pháp nào có hiệu quả chấm dứt các sự việc tiếp tục xảy ra","hàng loạt các sai phạm , vi phạm diễn ra nhưng bộ giáo dục chưa đưa ra được biện pháp nào có hiệu quả chấm dứt các sự việc tiếp tục xảy ra",anger,anger,0
uit_005247,đúng là yêu tới đầu bạc răng long .,đúng là yêu tới đầu bạc răng long .,enjoyment,happiness,2
uit_005137,dòm sợ thiệt 🤐,dòm sợ thiệt 🤐,fear,fear,1
uit_002400,cũng muốn đi xem lắm 😭,cũng muốn đi xem lắm 😭,sadness,sadness,3
uit_001157,sad cực mạnh,sad cực mạnh,sadness,sadness,3
uit_003823,t đã thử rồi mà dume vẫn la :)))),t đã thử rồi mà dume vẫn la :)))),sadness,sadness,3
uit_003789,may mà bà già bảo năm hạn đừng đi chứ không hạn thật,may mà bà già bảo năm hạn đừng đi chứ không hạn thật,other,neutral,4
uit_003959,may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??,may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??,other,neutral,4
uit_003084,còn nhiều người khổ hơn mình :)),còn nhiều người khổ hơn mình :)),other,neutral,4
uit_000630,"haa ... haa ... ! đúng là có thay đổi lớn ! ngồi nhâm nhi ly cafe , phì phèo điếu thuốc nhìn thiên hạ cũng vui kkk ... !","haa ... haa ... ! đúng là có thay đổi lớn ! ngồi nhâm nhi ly cafe , phì phèo điếu thuốc nhìn thiên hạ cũng vui kkk ... !",enjoyment,happiness,2
uit_005118,"eo ôi thằng nhóc áo xanh cuối cùng , sao này lớn lên chắc là sói ca haha","eo ôi thằng nhóc áo xanh cuối cùng , sao này lớn lên chắc là sói ca haha",enjoyment,happiness,2
uit_005028,t nói té 1 cái không dập mề thua gì cũg thua ..,t nói té 1 cái không dập mề thua gì cũg thua ..,fear,fear,1
uit_001260,anh lấy đi niềm tin trả lại cho em những gì,anh lấy đi niềm tin trả lại cho em những gì,sadness,sadness,3
uit_004499,per khi bạn đang feed mạng nhưng chị bạn lại bật hongkong1 :))))))),per khi bạn đang feed mạng nhưng chị bạn lại bật hongkong1 :))))))),other,neutral,4
uit_003550,thì con đỉ mẹ mày ghi nhanh vào .,thì con đỉ mẹ mày ghi nhanh vào .,anger,anger,0
uit_000140,"cố gắng lên mọi lỗ lực và công lao của em sẽ được đền đáp một cách thật là sứng đáng , cố gắng lên em nhé 👍","cố gắng lên mọi lỗ lực và công lao của em sẽ được đền đáp một cách thật là sứng đáng , cố gắng lên em nhé 👍",enjoyment,happiness,2
uit_004936,cứu tao :(( tao sợ rắn,cứu tao :(( tao sợ rắn,fear,fear,1
uit_001741,"sau 1 thời còm men dạo khắp muôn nơi , cháu đã lên được fan cứng rất rất cứng 😆😆","sau 1 thời còm men dạo khắp muôn nơi , cháu đã lên được fan cứng rất rất cứng 😆😆",enjoyment,happiness,2
uit_002086,chắc là năm lớp 4 5 gì đó :)) tao mua bánh kẹo đem vô lớp bán lẻ lại ... mỗi lần đem bán như vậy chắc cũng kiếm được lãi 2 - 30k 😂,chắc là năm lớp 4 5 gì đó :)) tao mua bánh kẹo đem vô lớp bán lẻ lại ... mỗi lần đem bán như vậy chắc cũng kiếm được lãi 2 - 30k 😂,enjoyment,happiness,2
uit_002715,per mày đang nghĩ đến ai,per mày đang nghĩ đến ai,other,neutral,4
uit_005135,"thời gian thấm nhuần yêu thương , nếu đủ kiên nhẫn thì hạnh phúc sẽ đến bên , không sợ sệt 😁","thời gian thấm nhuần yêu thương , nếu đủ kiên nhẫn thì hạnh phúc sẽ đến bên , không sợ sệt 😁",other,neutral,4
uit_002477,"sau khi kết hôn , anh sẽ thuê người giết cô để hưởng trọn tiền bảo hiểm 😌","sau khi kết hôn , anh sẽ thuê người giết cô để hưởng trọn tiền bảo hiểm 😌",fear,fear,1
uit_001488,trên đời vẫn còn nhiều điều tốt đẹp ❤️,trên đời vẫn còn nhiều điều tốt đẹp ❤️,enjoyment,happiness,2
uit_005270,chắc là uncrush thôi . bố mẹ thì còng lưng ra làm cho con đi học .,chắc là uncrush thôi . bố mẹ thì còng lưng ra làm cho con đi học .,sadness,sadness,3
uit_003149,"ai mang đồ ăn cho anh ấy đi , kẻo đói tội nghiệp","ai mang đồ ăn cho anh ấy đi , kẻo đói tội nghiệp",sadness,sadness,3
uit_004999,đéo thể tin tưởng một ai được,đéo thể tin tưởng một ai được,other,neutral,4
uit_002331,có những ngày làm tới đâu là sai tới đó :)) muốn tát vào mặt hết sức,có những ngày làm tới đâu là sai tới đó :)) muốn tát vào mặt hết sức,sadness,sadness,3
uit_002038,2 đg thẳng mãi mãi song song không bao giờ cắt nhau hix hix,2 đg thẳng mãi mãi song song không bao giờ cắt nhau hix hix,sadness,sadness,3
uit_004037,ranh con mà láo toét . xem đến đoạn này mà phát bực,ranh con mà láo toét . xem đến đoạn này mà phát bực,anger,anger,0
uit_004316,ý thức như lol . 😂😂,ý thức như lol . 😂😂,anger,anger,0
uit_004814,chạm đáy nỗi đau 😞,chạm đáy nỗi đau 😞,sadness,sadness,3
uit_001328,đó là dấu hiện của sự trưởng thành =))))))))),đó là dấu hiện của sự trưởng thành =))))))))),enjoyment,happiness,2
uit_004798,"mình trả hùa , mình vẫn đỗ nhắn tin","mình trả hùa , mình vẫn đỗ nhắn tin",enjoyment,happiness,2
uit_004809,hình như bồ tao cũng tập gym 😶😶,hình như bồ tao cũng tập gym 😶😶,other,neutral,4
uit_004411,tiếc là chưa thấy cậu cười ngoài đời bao giờ,tiếc là chưa thấy cậu cười ngoài đời bao giờ,sadness,sadness,3
uit_000628,"cô giáo ngu bỏ mẹ , xong được bầy hãm lòn trẻ trâu này nữa , kia là em tao , không biết tao sẽ làm gì bọn khốn nạn này nữa :))","cô giáo ngu bỏ mẹ , xong được bầy hãm lòn trẻ trâu này nữa , kia là em tao , không biết tao sẽ làm gì bọn khốn nạn này nữa :))",anger,anger,0
uit_003853,tao tháy gái nguy hiểm vãi,tao tháy gái nguy hiểm vãi,fear,fear,1
uit_000175,nói chung là không nên uống chẳng bổ béo gì đâu,nói chung là không nên uống chẳng bổ béo gì đâu,other,neutral,4
uit_002377,ờ công nhận đáng sợ vãi 😭,ờ công nhận đáng sợ vãi 😭,fear,fear,1
uit_001261,thông minh lắm,thông minh lắm,enjoyment,happiness,2
uit_000361,thằng ben thật tội nghiệp,thằng ben thật tội nghiệp,sadness,sadness,3
uit_000064,cưng quá đi,cưng quá đi,enjoyment,happiness,2
uit_002149,có khi giờ tỉnh rồi đéo dám xuống nữa,có khi giờ tỉnh rồi đéo dám xuống nữa,other,neutral,4
uit_002958,thật ra cách quét hạt xốp rất dễ mà có thể các bạn chưa biết . đó là . tẩm xăng những chỗ có xốp và đốt 😂,thật ra cách quét hạt xốp rất dễ mà có thể các bạn chưa biết . đó là . tẩm xăng những chỗ có xốp và đốt 😂,enjoyment,happiness,2
uit_002272,chuẩn luôn :3 độc vô tình bắt gặp thôi cơ mà giờ tao bị ăn bơ rồi 😭,chuẩn luôn :3 độc vô tình bắt gặp thôi cơ mà giờ tao bị ăn bơ rồi 😭,sadness,sadness,3
uit_004947,nghĩ lại ngày xưa cũng như 2 đứa nhỏ ??,nghĩ lại ngày xưa cũng như 2 đứa nhỏ ??,other,neutral,4
uit_002938,đây là bạn tao . =)),đây là bạn tao . =)),enjoyment,happiness,2
uit_004128,"nhớ trung thu năm ngoái , đứng nhìn các cặp tình nhân ôm hôn , nắm tay nhau ... chạnh lòng lắm !😞","nhớ trung thu năm ngoái , đứng nhìn các cặp tình nhân ôm hôn , nắm tay nhau ... chạnh lòng lắm !😞",sadness,sadness,3
uit_002552,giờ còn lo học sánh vai với cường quốc 5 châu ai lại đi cưới chồng bây giờ :)))),giờ còn lo học sánh vai với cường quốc 5 châu ai lại đi cưới chồng bây giờ :)))),enjoyment,happiness,2
uit_002137,muộn rồi :))),muộn rồi :))),sadness,sadness,3
uit_002299,per một thời của chậy em mình nè,per một thời của chậy em mình nè,other,neutral,4
uit_001494,cần có cơ quan chức năng tới để làm rõ vụ việc với ngư dân đã bắt nó,cần có cơ quan chức năng tới để làm rõ vụ việc với ngư dân đã bắt nó,other,neutral,4
uit_004235,bị từ chối rồi,bị từ chối rồi,sadness,sadness,3
uit_001466,"còn tôi thì lại khác , thanh xuân của tôi chả có bây giờ gặp được aiii và hạnh phúc bền lâu cả :(","còn tôi thì lại khác , thanh xuân của tôi chả có bây giờ gặp được aiii và hạnh phúc bền lâu cả :(",sadness,sadness,3
uit_002079,ko nên nhé các cụ .... hãy cho họ 1 cơ hội ... hãy nhìn sự việc từ nhiều khía cạnh khác nhau,ko nên nhé các cụ .... hãy cho họ 1 cơ hội ... hãy nhìn sự việc từ nhiều khía cạnh khác nhau,other,neutral,4
uit_001555,"đó là 1 câu chuyện buồn , tao không có bạn trai hix hix","đó là 1 câu chuyện buồn , tao không có bạn trai hix hix",sadness,sadness,3
uit_004995,tao chỉ lên ngắm cảnh tí xíu mà mày cũng dìm tao :)))),tao chỉ lên ngắm cảnh tí xíu mà mày cũng dìm tao :)))),sadness,sadness,3
uit_000188,điện cho đứa bạn . đem mũ ra . coi ai hơn ai . kakaa .,điện cho đứa bạn . đem mũ ra . coi ai hơn ai . kakaa .,enjoyment,happiness,2
uit_000954,đã biết là thế nhưng không còn cách nào khác :(,đã biết là thế nhưng không còn cách nào khác :(,sadness,sadness,3
uit_000367,bếp dầu chứ có gì mà không biết,bếp dầu chứ có gì mà không biết,other,neutral,4
uit_002952,per tôi đợi ngày nhận thiệp cưới của ông,per tôi đợi ngày nhận thiệp cưới của ông,enjoyment,happiness,2
uit_003076,giận ngược trở lại chúng nó sớm chia tay thôi :))),giận ngược trở lại chúng nó sớm chia tay thôi :))),other,neutral,4
uit_004824,tán cây hình trái tim thì phải,tán cây hình trái tim thì phải,other,neutral,4
uit_003236,nó sẽ thì thầm tai mày “ dượng đây “ 🤣🤣,nó sẽ thì thầm tai mày “ dượng đây “ 🤣🤣,enjoyment,happiness,2
uit_000300,crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất động sản chúng mày nhé :3,crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất động sản chúng mày nhé :3,other,neutral,4
uit_002914,tao bắt đầu sợ nó ròi đấy :)) ám ảnh vãi,tao bắt đầu sợ nó ròi đấy :)) ám ảnh vãi,fear,fear,1
uit_002383,giống y bố tao 🤣 ngoa khủng khiếp nhưng mà nhà tao vui vãi_chưởng 🤣🤣. điểm danh nhà bố học giỏi văn nào 🤦🏻‍♀️,giống y bố tao 🤣 ngoa khủng khiếp nhưng mà nhà tao vui vãi_chưởng 🤣🤣. điểm danh nhà bố học giỏi văn nào 🤦🏻‍♀️,enjoyment,happiness,2
uit_004702,lâu lắm mình thấy lại nó,lâu lắm mình thấy lại nó,other,neutral,4
uit_004514,nóng như này ăn vải là thích nhất còn gì ... auto mát,nóng như này ăn vải là thích nhất còn gì ... auto mát,enjoyment,happiness,2
uit_004837,qua chạy xe nẹt nẹt bốc đầu bố ai dám dô,qua chạy xe nẹt nẹt bốc đầu bố ai dám dô,fear,fear,1
uit_003355,cũng may tao là một con đàn ông :)),cũng may tao là một con đàn ông :)),enjoyment,happiness,2
uit_003117,cưng v trờiiiiii .,cưng v trờiiiiii .,enjoyment,happiness,2
uit_004344,đây là lần cuối cùng các bạn nhìn thấy anh ấy :d,đây là lần cuối cùng các bạn nhìn thấy anh ấy :d,sadness,sadness,3
uit_001875,hình phạt đó quá nhẹ không có sức dặn đe kẻ khác,hình phạt đó quá nhẹ không có sức dặn đe kẻ khác,anger,anger,0
uit_003143,ấm hơn cả người yêu :)),ấm hơn cả người yêu :)),enjoyment,happiness,2
uit_002879,lần đầu gặp anh cũng là phòng gym =)))),lần đầu gặp anh cũng là phòng gym =)))),enjoyment,happiness,2
uit_004450,tổ cha thằng viết kịch bản . mồi dâng đến miệng mà không cho ăn . bếp trưởng said,tổ cha thằng viết kịch bản . mồi dâng đến miệng mà không cho ăn . bếp trưởng said,anger,anger,0
uit_003100,ông bà có đam mê .,ông bà có đam mê .,other,neutral,4
uit_000433,trước khi lấy vợ boss có một thân hình hoàn mĩ thế này đây,trước khi lấy vợ boss có một thân hình hoàn mĩ thế này đây,sadness,sadness,3
uit_002740,nhiều khi chỉ ước gì mấy đứa bá dơ này có thể chết thay cho chị nữ sinh giao gà thì hay biết mấy ...,nhiều khi chỉ ước gì mấy đứa bá dơ này có thể chết thay cho chị nữ sinh giao gà thì hay biết mấy ...,other,neutral,4
uit_000194,con mèo khốn nạn dám bóp vếu vợ tao à 😡,con mèo khốn nạn dám bóp vếu vợ tao à 😡,anger,anger,0
uit_000366,ai muốn đi thái hè này với tôiii nào cũng chim ưng phết đấyy :))),ai muốn đi thái hè này với tôiii nào cũng chim ưng phết đấyy :))),enjoyment,happiness,2
uit_000403,nhìn con mắt thấy đau đớn . tội em quá ????,nhìn con mắt thấy đau đớn . tội em quá ????,sadness,sadness,3
uit_003135,đến bao giờ mới nhận được tiền nhỉ,đến bao giờ mới nhận được tiền nhỉ,other,neutral,4
uit_003507,sắp được cống hiến cho tổ quốc rồi . vui quá ...,sắp được cống hiến cho tổ quốc rồi . vui quá ...,enjoyment,happiness,2
uit_002092,biết nấu cơm bếp củi từ lớp 2_3 gì đó,biết nấu cơm bếp củi từ lớp 2_3 gì đó,enjoyment,happiness,2
uit_004921,ếch chết tại miệng,ếch chết tại miệng,other,neutral,4
uit_004569,thế mày thích hiền lành dài dài rồi bùng phát hay mày thích ngày đéo nào nó cũng nổi điên :)),thế mày thích hiền lành dài dài rồi bùng phát hay mày thích ngày đéo nào nó cũng nổi điên :)),other,neutral,4
uit_003519,nta vẩy tay mấy cái cũng ra tranh còn tao thì 😪,nta vẩy tay mấy cái cũng ra tranh còn tao thì 😪,sadness,sadness,3
uit_002612,bếp dầu ngày xưa thật ý nghĩa,bếp dầu ngày xưa thật ý nghĩa,enjoyment,happiness,2
uit_003018,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . nó chiếm hồn ta bằng nắng hạ . bằng mây nhè nhẹ gío hiu hiu 👏,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . nó chiếm hồn ta bằng nắng hạ . bằng mây nhè nhẹ gío hiu hiu 👏,enjoyment,happiness,2
uit_000501,lũ này cho nghỉ việc thay người khác còn bao nhiêu người đi xin việc kìa xử phạt rhì trẻ cũng đã ăn rồi lũ mất nhân tính,lũ này cho nghỉ việc thay người khác còn bao nhiêu người đi xin việc kìa xử phạt rhì trẻ cũng đã ăn rồi lũ mất nhân tính,anger,anger,0
uit_004946,cái con đồ chơi đó mua ở đâu nhỉ . cười đéo nhặt được mồm . 😂😂😂,cái con đồ chơi đó mua ở đâu nhỉ . cười đéo nhặt được mồm . 😂😂😂,enjoyment,happiness,2
uit_003246,ph :)) phê hơn cả cần nhé . nên mua cái này về dùng tốt cho chó và người :))),ph :)) phê hơn cả cần nhé . nên mua cái này về dùng tốt cho chó và người :))),enjoyment,happiness,2
uit_002788,cầu cho chú luôn mạnh khoẻ ạ 😢,cầu cho chú luôn mạnh khoẻ ạ 😢,sadness,sadness,3
uit_001622,lúc mày vui thì sao :))) những lúc buồn hãy nghĩ lại trước kia vui sướng !,lúc mày vui thì sao :))) những lúc buồn hãy nghĩ lại trước kia vui sướng !,enjoyment,happiness,2
uit_003876,"thề , phim này xem đi xem lại gần chục lần . 😄","thề , phim này xem đi xem lại gần chục lần . 😄",enjoyment,happiness,2
uit_004200,con trai gục đổ . con gái dụng trứng . lậy cô .... à nhầm lậy anh,con trai gục đổ . con gái dụng trứng . lậy cô .... à nhầm lậy anh,other,neutral,4
uit_004176,thế cây này có được gọi là cây tình yêu không ??,thế cây này có được gọi là cây tình yêu không ??,other,neutral,4
uit_002226,cười vãi ???????? mặt con bé cũng hài ghê,cười vãi ???????? mặt con bé cũng hài ghê,enjoyment,happiness,2
uit_001047,không thấy không biết lòng không đau,không thấy không biết lòng không đau,sadness,sadness,3
uit_002297,tao đã khóc khi xem phim nay,tao đã khóc khi xem phim nay,sadness,sadness,3
uit_000622,quá giỏi . đạp đến ngất đi mà không quay đầu . sau này em sẽ thành công . chắc chắn vậy,quá giỏi . đạp đến ngất đi mà không quay đầu . sau này em sẽ thành công . chắc chắn vậy,enjoyment,happiness,2
uit_004310,lead đời mới chê lead đời cũ là : “ xe mày vứt đi được rồi đấy ” 🤣🤣🤣🤣🤣,lead đời mới chê lead đời cũ là : “ xe mày vứt đi được rồi đấy ” 🤣🤣🤣🤣🤣,other,neutral,4
uit_001336,cái vị mà ai cũg muốn thử và mỗi người thử lại cảm nhận được một vị riêng,cái vị mà ai cũg muốn thử và mỗi người thử lại cảm nhận được một vị riêng,other,neutral,4
uit_002207,ngày xưa nghèo . có bếp dầu là mai rồi .,ngày xưa nghèo . có bếp dầu là mai rồi .,other,neutral,4
uit_003113,"cả đống người trên đường , mà nó chỉ dí mình tao 😭. t đã làm nên tội gì 😭😭","cả đống người trên đường , mà nó chỉ dí mình tao 😭. t đã làm nên tội gì 😭😭",sadness,sadness,3
uit_002463,chắc tao đấm chết mẹ nó quá 😠😠,chắc tao đấm chết mẹ nó quá 😠😠,anger,anger,0
uit_000756,nhưng đảm bảo coi cái nào là cười sặc cái đó :)) vì nó diễn tệ đến nỗi nó hay,nhưng đảm bảo coi cái nào là cười sặc cái đó :)) vì nó diễn tệ đến nỗi nó hay,enjoyment,happiness,2
uit_000892,phải con tao tao cho cả lũ chó cụt tay hết !,phải con tao tao cho cả lũ chó cụt tay hết !,anger,anger,0
uit_003382,a cứ đưa hết lương đây cho em :))) em sẽ cho anh tiền rửa bát,a cứ đưa hết lương đây cho em :))) em sẽ cho anh tiền rửa bát,enjoyment,happiness,2
uit_004212,sau cùng cả 2 đều bị ảnh hưởng trầm trọng :((,sau cùng cả 2 đều bị ảnh hưởng trầm trọng :((,sadness,sadness,3
uit_002465,từ ngày ra trường là chưa về,từ ngày ra trường là chưa về,other,neutral,4
uit_003549,t cũn gặp 1 ca như vậy mà chúng nó còn chơi chét bánh kem cơ . bước vào nhìn cái phòng mà muốn quăng chổi vào mặt tụi nó,t cũn gặp 1 ca như vậy mà chúng nó còn chơi chét bánh kem cơ . bước vào nhìn cái phòng mà muốn quăng chổi vào mặt tụi nó,anger,anger,0
uit_001480,per cđ chỉ cần đơn giản như thế đã ấm lòng thế ... rơi cả nói chuyện mắt ...,per cđ chỉ cần đơn giản như thế đã ấm lòng thế ... rơi cả nói chuyện mắt ...,enjoyment,happiness,2
uit_001854,tại thợ hàn bất cẩn chăng ...,tại thợ hàn bất cẩn chăng ...,other,neutral,4
uit_001487,"vừa về xong , phải nói là đông vãi đông chứ không phải đông bình thường =))))","vừa về xong , phải nói là đông vãi đông chứ không phải đông bình thường =))))",enjoyment,happiness,2
uit_004815,thế ông bác sĩ đó bây giờ còn sống không 🙂,thế ông bác sĩ đó bây giờ còn sống không 🙂,other,neutral,4
uit_003129,họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁,họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁,sadness,sadness,3
uit_005159,cách xử lý thông minh,cách xử lý thông minh,enjoyment,happiness,2
uit_002830,"xe đỗ ngay giữa cửa hàng và cửa nhà bạn luôn , khách lên và xuống không được thoải mái và hơn nữa là vào hát karaoke thì theo bạn sẽ là mấy tiếng mới ra ?","xe đỗ ngay giữa cửa hàng và cửa nhà bạn luôn , khách lên và xuống không được thoải mái và hơn nữa là vào hát karaoke thì theo bạn sẽ là mấy tiếng mới ra ?",anger,anger,0
uit_003119,rồi liệu nằm với vợ ông làm thế nào nhỉ,rồi liệu nằm với vợ ông làm thế nào nhỉ,other,neutral,4
uit_003314,gần nhà tao lại chẳng còn sót lại anh nào huhu,gần nhà tao lại chẳng còn sót lại anh nào huhu,sadness,sadness,3
uit_002717,"không phù hợp thổ nhưỡng , khí hậu . vậy mà vẫn tung hô , dải ngân để làm khổ dân . quả bóng trách nhiệm chẳng thuộc về ai cả . 😢😢","không phù hợp thổ nhưỡng , khí hậu . vậy mà vẫn tung hô , dải ngân để làm khổ dân . quả bóng trách nhiệm chẳng thuộc về ai cả . 😢😢",sadness,sadness,3
uit_002221,"hồi nhỏ đi học phải ngang qua nhà nuôi ngỗng nó dí chạy thấy bà luôn , ngày nào cũng phải cầm cái cây theo . thề luôn tới giờ tao vẫn còn sợ con này khiếp luôn 😭","hồi nhỏ đi học phải ngang qua nhà nuôi ngỗng nó dí chạy thấy bà luôn , ngày nào cũng phải cầm cái cây theo . thề luôn tới giờ tao vẫn còn sợ con này khiếp luôn 😭",fear,fear,1
